SDO;basomr;projekt;beftyp;ar;Summa av lgh
SDO14;2130620;FHR 3b Hagsätravägen, Kolbottnen_H;H;2033;25
SDO14;2130620;FHR 3b Hagsätravägen, Kolbottnen_H;H;2034;25
SDO14;2140120;Rättikan 1 och del av Enskede gård 1:1_B;B;2025;0
SDO14;2140120;Rättikan 1 och del av Enskede gård 1:1_B;B;2026;0
SDO14;2140120;Rättikan 1 och del av Enskede gård 1:1_B;B;2027;0
SDO14;2140120;Rättikan 1 och del av Enskede gård 1:1_B;B;2028;0
SDO14;2140120;Rättikan 1 och del av Enskede gård 1:1_B;B;2029;0
SDO14;2140120;Rättikan 1 och del av Enskede gård 1:1_B;B;2030;0
SDO14;2140120;Rättikan 1 och del av Enskede gård 1:1_B;B;2031;35
SDO14;2140120;Rättikan 1 och del av Enskede gård 1:1_B;B;2032;35
SDO14;2140120;Rättikan 1 och del av Enskede gård 1:1_B;B;2033;0
SDO14;2140120;Rättikan 1 och del av Enskede gård 1:1_B;B;2034;0
SDO14;2140120;Sockenplan, norra delen, brf_B;B;2025;0
SDO14;2140120;Sockenplan, norra delen, brf_B;B;2026;0
SDO14;2140120;Sockenplan, norra delen, brf_B;B;2027;0
SDO14;2140120;Sockenplan, norra delen, brf_B;B;2028;0
SDO14;2140120;Sockenplan, norra delen, brf_B;B;2029;16
SDO14;2140120;Sockenplan, norra delen, brf_B;B;2030;15
SDO14;2140120;Sockenplan, norra delen, brf_B;B;2031;0
SDO14;2140120;Sockenplan, norra delen, brf_B;B;2032;0
SDO14;2140120;Sockenplan, norra delen, brf_B;B;2033;0
SDO14;2140120;Sockenplan, norra delen, brf_B;B;2034;0
SDO14;2140120;Sockenplan, norra delen, hr_H;H;2025;0
SDO14;2140120;Sockenplan, norra delen, hr_H;H;2026;0
SDO14;2140120;Sockenplan, norra delen, hr_H;H;2027;0
SDO14;2140120;Sockenplan, norra delen, hr_H;H;2028;0
SDO14;2140120;Sockenplan, norra delen, hr_H;H;2029;20
SDO14;2140120;Sockenplan, norra delen, hr_H;H;2030;20
SDO14;2140120;Sockenplan, norra delen, hr_H;H;2031;0
SDO14;2140120;Sockenplan, norra delen, hr_H;H;2032;0
SDO14;2140120;Sockenplan, norra delen, hr_H;H;2033;0
SDO14;2140120;Sockenplan, norra delen, hr_H;H;2034;0
SDO14;2140120;Sockenplan, norra delen,senior_Ä;Ä;2025;0
SDO14;2140120;Sockenplan, norra delen,senior_Ä;Ä;2026;0
SDO14;2140120;Sockenplan, norra delen,senior_Ä;Ä;2027;0
SDO14;2140120;Sockenplan, norra delen,senior_Ä;Ä;2028;0
SDO14;2140120;Sockenplan, norra delen,senior_Ä;Ä;2029;15
SDO14;2140120;Sockenplan, norra delen,senior_Ä;Ä;2030;16
SDO14;2140120;Sockenplan, norra delen,senior_Ä;Ä;2031;0
SDO14;2140120;Sockenplan, norra delen,senior_Ä;Ä;2032;0
SDO14;2140120;Sockenplan, norra delen,senior_Ä;Ä;2033;0
SDO14;2140120;Sockenplan, norra delen,senior_Ä;Ä;2034;0
SDO14;2140160;Bägersta Byväg_B;B;2025;0
SDO14;2140160;Bägersta Byväg_B;B;2026;0
SDO14;2140160;Bägersta Byväg_B;B;2027;0
SDO14;2140160;Bägersta Byväg_B;B;2028;0
SDO14;2140160;Bägersta Byväg_B;B;2029;0
SDO14;2140160;Bägersta Byväg_B;B;2030;0
SDO14;2140160;Bägersta Byväg_B;B;2031;25
SDO14;2140160;Bägersta Byväg_B;B;2032;25
SDO14;2140160;Bägersta Byväg_B;B;2033;30
SDO14;2140160;Bägersta Byväg_B;B;2034;30
SDO14;2140210;Årstastråket etapp 3, Bolidentriangeln, br_B;B;2025;0
SDO14;2140210;Årstastråket etapp 3, Bolidentriangeln, br_B;B;2026;0
SDO14;2140210;Årstastråket etapp 3, Bolidentriangeln, br_B;B;2027;0
SDO14;2140210;Årstastråket etapp 3, Bolidentriangeln, br_B;B;2028;0
SDO14;2140210;Årstastråket etapp 3, Bolidentriangeln, br_B;B;2029;0
SDO14;2140210;Årstastråket etapp 3, Bolidentriangeln, br_B;B;2030;0
SDO14;2140210;Årstastråket etapp 3, Bolidentriangeln, br_B;B;2031;30
SDO14;2140210;Årstastråket etapp 3, Bolidentriangeln, br_B;B;2032;30
SDO14;2140210;Årstastråket etapp 3, Bolidentriangeln, br_B;B;2033;30
SDO14;2140210;Årstastråket etapp 3, Bolidentriangeln, br_B;B;2034;30
SDO14;2140210;Årstastråket etapp 3, Bolidentriangeln, hr_H;H;2025;0
SDO14;2140210;Årstastråket etapp 3, Bolidentriangeln, hr_H;H;2026;0
SDO14;2140210;Årstastråket etapp 3, Bolidentriangeln, hr_H;H;2027;0
SDO14;2140210;Årstastråket etapp 3, Bolidentriangeln, hr_H;H;2028;0
SDO14;2140210;Årstastråket etapp 3, Bolidentriangeln, hr_H;H;2029;0
SDO14;2140210;Årstastråket etapp 3, Bolidentriangeln, hr_H;H;2030;0
SDO14;2140210;Årstastråket etapp 3, Bolidentriangeln, hr_H;H;2031;0
SDO14;2140210;Årstastråket etapp 3, Bolidentriangeln, hr_H;H;2032;0
SDO14;2140210;Årstastråket etapp 3, Bolidentriangeln, hr_H;H;2033;0
SDO14;2140210;Årstastråket etapp 3, Bolidentriangeln, hr_H;H;2034;30
SDO14;2140320;Häradsdomaren_S;S;2025;0
SDO14;2140320;Häradsdomaren_S;S;2026;0
SDO14;2140320;Häradsdomaren_S;S;2027;0
SDO14;2140320;Häradsdomaren_S;S;2028;0
SDO14;2140320;Häradsdomaren_S;S;2029;0
SDO14;2140320;Häradsdomaren_S;S;2030;10
SDO14;2140320;Häradsdomaren_S;S;2031;10
SDO14;2140320;Häradsdomaren_S;S;2032;0
SDO14;2140320;Häradsdomaren_S;S;2033;0
SDO14;2140320;Häradsdomaren_S;S;2034;0
SDO14;2140330;Länsmannen, Enskede IP_H;H;2025;0
SDO14;2140330;Länsmannen, Enskede IP_H;H;2026;0
SDO14;2140330;Länsmannen, Enskede IP_H;H;2027;0
SDO14;2140330;Länsmannen, Enskede IP_H;H;2028;0
SDO14;2140330;Länsmannen, Enskede IP_H;H;2029;0
SDO14;2140330;Länsmannen, Enskede IP_H;H;2030;0
SDO14;2140330;Länsmannen, Enskede IP_H;H;2031;0
SDO14;2140330;Länsmannen, Enskede IP_H;H;2032;0
SDO14;2140330;Länsmannen, Enskede IP_H;H;2033;30
SDO14;2140330;Länsmannen, Enskede IP_H;H;2034;55
SDO14;2140330;Länsmannen, Enskede IP_U;U;2025;0
SDO14;2140330;Länsmannen, Enskede IP_U;U;2026;0
SDO14;2140330;Länsmannen, Enskede IP_U;U;2027;0
SDO14;2140330;Länsmannen, Enskede IP_U;U;2028;0
SDO14;2140330;Länsmannen, Enskede IP_U;U;2029;0
SDO14;2140330;Länsmannen, Enskede IP_U;U;2030;0
SDO14;2140330;Länsmannen, Enskede IP_U;U;2031;0
SDO14;2140330;Länsmannen, Enskede IP_U;U;2032;0
SDO14;2140330;Länsmannen, Enskede IP_U;U;2033;20
SDO14;2140330;Länsmannen, Enskede IP_U;U;2034;40
SDO14;2140330;Pepparlingen 10_S;S;2025;1
SDO14;2140330;Pepparlingen 10_S;S;2026;0
SDO14;2140330;Pepparlingen 10_S;S;2027;0
SDO14;2140330;Pepparlingen 10_S;S;2028;0
SDO14;2140330;Pepparlingen 10_S;S;2029;0
SDO14;2140330;Pepparlingen 10_S;S;2030;0
SDO14;2140330;Pepparlingen 10_S;S;2031;0
SDO14;2140330;Pepparlingen 10_S;S;2032;0
SDO14;2140330;Pepparlingen 10_S;S;2033;0
SDO14;2140330;Pepparlingen 10_S;S;2034;0
SDO14;2140350;Dalen 20   _Ä;Ä;2025;215
SDO14;2140350;Dalen 20   _Ä;Ä;2026;0
SDO14;2140350;Dalen 20   _Ä;Ä;2027;0
SDO14;2140350;Dalen 20   _Ä;Ä;2028;0
SDO14;2140350;Dalen 20   _Ä;Ä;2029;0
SDO14;2140350;Dalen 20   _Ä;Ä;2030;0
SDO14;2140350;Dalen 20   _Ä;Ä;2031;0
SDO14;2140350;Dalen 20   _Ä;Ä;2032;0
SDO14;2140350;Dalen 20   _Ä;Ä;2033;0
SDO14;2140350;Dalen 20   _Ä;Ä;2034;0
SDO14;2140350;Skördetröskan (Dalen 21)_H;H;2025;0
SDO14;2140350;Skördetröskan (Dalen 21)_H;H;2026;0
SDO14;2140350;Skördetröskan (Dalen 21)_H;H;2027;0
SDO14;2140350;Skördetröskan (Dalen 21)_H;H;2028;140
SDO14;2140350;Skördetröskan (Dalen 21)_H;H;2029;0
SDO14;2140350;Skördetröskan (Dalen 21)_H;H;2030;0
SDO14;2140350;Skördetröskan (Dalen 21)_H;H;2031;0
SDO14;2140350;Skördetröskan (Dalen 21)_H;H;2032;0
SDO14;2140350;Skördetröskan (Dalen 21)_H;H;2033;0
SDO14;2140350;Skördetröskan (Dalen 21)_H;H;2034;0
SDO14;2140620;Årstastråket etapp 3, Konstgjutarvägen, br_B;B;2025;0
SDO14;2140620;Årstastråket etapp 3, Konstgjutarvägen, br_B;B;2026;0
SDO14;2140620;Årstastråket etapp 3, Konstgjutarvägen, br_B;B;2027;0
SDO14;2140620;Årstastråket etapp 3, Konstgjutarvägen, br_B;B;2028;0
SDO14;2140620;Årstastråket etapp 3, Konstgjutarvägen, br_B;B;2029;0
SDO14;2140620;Årstastråket etapp 3, Konstgjutarvägen, br_B;B;2030;30
SDO14;2140620;Årstastråket etapp 3, Konstgjutarvägen, br_B;B;2031;30
SDO14;2140620;Årstastråket etapp 3, Konstgjutarvägen, br_B;B;2032;30
SDO14;2140620;Årstastråket etapp 3, Konstgjutarvägen, br_B;B;2033;30
SDO14;2140620;Årstastråket etapp 3, Konstgjutarvägen, br_B;B;2034;30
SDO14;2140620;Årstastråket etapp 3, Konstgjutarvägen, hr_H;H;2025;0
SDO14;2140620;Årstastråket etapp 3, Konstgjutarvägen, hr_H;H;2026;0
SDO14;2140620;Årstastråket etapp 3, Konstgjutarvägen, hr_H;H;2027;0
SDO14;2140620;Årstastråket etapp 3, Konstgjutarvägen, hr_H;H;2028;0
SDO14;2140620;Årstastråket etapp 3, Konstgjutarvägen, hr_H;H;2029;0
SDO14;2140620;Årstastråket etapp 3, Konstgjutarvägen, hr_H;H;2030;0
SDO14;2140620;Årstastråket etapp 3, Konstgjutarvägen, hr_H;H;2031;0
SDO14;2140620;Årstastråket etapp 3, Konstgjutarvägen, hr_H;H;2032;0
SDO14;2140620;Årstastråket etapp 3, Konstgjutarvägen, hr_H;H;2033;0
SDO14;2140620;Årstastråket etapp 3, Konstgjutarvägen, hr_H;H;2034;45
SDO14;2140630;Blåsutvägen_H;H;2025;0
SDO14;2140630;Blåsutvägen_H;H;2026;0
SDO14;2140630;Blåsutvägen_H;H;2027;0
SDO14;2140630;Blåsutvägen_H;H;2028;0
SDO14;2140630;Blåsutvägen_H;H;2029;60
SDO14;2140630;Blåsutvägen_H;H;2030;0
SDO14;2140630;Blåsutvägen_H;H;2031;0
SDO14;2140630;Blåsutvägen_H;H;2032;0
SDO14;2140630;Blåsutvägen_H;H;2033;0
SDO14;2140630;Blåsutvägen_H;H;2034;0
SDO14;2140630;Sofielundsplan_B;B;2025;0
SDO14;2140630;Sofielundsplan_B;B;2026;0
SDO14;2140630;Sofielundsplan_B;B;2027;0
SDO14;2140630;Sofielundsplan_B;B;2028;0
SDO14;2140630;Sofielundsplan_B;B;2029;0
SDO14;2140630;Sofielundsplan_B;B;2030;0
SDO14;2140630;Sofielundsplan_B;B;2031;0
SDO14;2140630;Sofielundsplan_B;B;2032;0
SDO14;2140630;Sofielundsplan_B;B;2033;22
SDO14;2140630;Sofielundsplan_B;B;2034;22
SDO14;2140660;Högreven 1, Steken 1_U;U;2025;0
SDO14;2140660;Högreven 1, Steken 1_U;U;2026;47
SDO14;2140660;Högreven 1, Steken 1_U;U;2027;200
SDO14;2140660;Högreven 1, Steken 1_U;U;2028;0
SDO14;2140660;Högreven 1, Steken 1_U;U;2029;0
SDO14;2140660;Högreven 1, Steken 1_U;U;2030;0
SDO14;2140660;Högreven 1, Steken 1_U;U;2031;0
SDO14;2140660;Högreven 1, Steken 1_U;U;2032;0
SDO14;2140660;Högreven 1, Steken 1_U;U;2033;0
SDO14;2140660;Högreven 1, Steken 1_U;U;2034;0
SDO14;2140660;Program för Slakthusområdet_B;B;2025;0
SDO14;2140660;Program för Slakthusområdet_B;B;2026;0
SDO14;2140660;Program för Slakthusområdet_B;B;2027;0
SDO14;2140660;Program för Slakthusområdet_B;B;2028;0
SDO14;2140660;Program för Slakthusområdet_B;B;2029;0
SDO14;2140660;Program för Slakthusområdet_B;B;2030;0
SDO14;2140660;Program för Slakthusområdet_B;B;2031;0
SDO14;2140660;Program för Slakthusområdet_B;B;2032;0
SDO14;2140660;Program för Slakthusområdet_B;B;2033;25
SDO14;2140660;Program för Slakthusområdet_B;B;2034;25
SDO14;2140660;Program för Slakthusområdet_H;H;2025;0
SDO14;2140660;Program för Slakthusområdet_H;H;2026;0
SDO14;2140660;Program för Slakthusområdet_H;H;2027;0
SDO14;2140660;Program för Slakthusområdet_H;H;2028;0
SDO14;2140660;Program för Slakthusområdet_H;H;2029;0
SDO14;2140660;Program för Slakthusområdet_H;H;2030;0
SDO14;2140660;Program för Slakthusområdet_H;H;2031;0
SDO14;2140660;Program för Slakthusområdet_H;H;2032;0
SDO14;2140660;Program för Slakthusområdet_H;H;2033;25
SDO14;2140660;Program för Slakthusområdet_H;H;2034;25
SDO14;2140660;Slakthusområdet, etapp 1, brf_B;B;2025;0
SDO14;2140660;Slakthusområdet, etapp 1, brf_B;B;2026;31
SDO14;2140660;Slakthusområdet, etapp 1, brf_B;B;2027;78
SDO14;2140660;Slakthusområdet, etapp 1, brf_B;B;2028;200
SDO14;2140660;Slakthusområdet, etapp 1, brf_B;B;2029;26
SDO14;2140660;Slakthusområdet, etapp 1, brf_B;B;2030;0
SDO14;2140660;Slakthusområdet, etapp 1, brf_B;B;2031;0
SDO14;2140660;Slakthusområdet, etapp 1, brf_B;B;2032;0
SDO14;2140660;Slakthusområdet, etapp 1, brf_B;B;2033;0
SDO14;2140660;Slakthusområdet, etapp 1, brf_B;B;2034;0
SDO14;2140660;Slakthusområdet, etapp 1, hyresrätter_H;H;2025;0
SDO14;2140660;Slakthusområdet, etapp 1, hyresrätter_H;H;2026;100
SDO14;2140660;Slakthusområdet, etapp 1, hyresrätter_H;H;2027;100
SDO14;2140660;Slakthusområdet, etapp 1, hyresrätter_H;H;2028;71
SDO14;2140660;Slakthusområdet, etapp 1, hyresrätter_H;H;2029;0
SDO14;2140660;Slakthusområdet, etapp 1, hyresrätter_H;H;2030;0
SDO14;2140660;Slakthusområdet, etapp 1, hyresrätter_H;H;2031;0
SDO14;2140660;Slakthusområdet, etapp 1, hyresrätter_H;H;2032;0
SDO14;2140660;Slakthusområdet, etapp 1, hyresrätter_H;H;2033;0
SDO14;2140660;Slakthusområdet, etapp 1, hyresrätter_H;H;2034;0
SDO14;2140660;Slakthusområdet, etapp 1, radhus_S;S;2025;0
SDO14;2140660;Slakthusområdet, etapp 1, radhus_S;S;2026;5
SDO14;2140660;Slakthusområdet, etapp 1, radhus_S;S;2027;0
SDO14;2140660;Slakthusområdet, etapp 1, radhus_S;S;2028;0
SDO14;2140660;Slakthusområdet, etapp 1, radhus_S;S;2029;0
SDO14;2140660;Slakthusområdet, etapp 1, radhus_S;S;2030;0
SDO14;2140660;Slakthusområdet, etapp 1, radhus_S;S;2031;0
SDO14;2140660;Slakthusområdet, etapp 1, radhus_S;S;2032;0
SDO14;2140660;Slakthusområdet, etapp 1, radhus_S;S;2033;0
SDO14;2140660;Slakthusområdet, etapp 1, radhus_S;S;2034;0
SDO14;2140660;Slakthusområdet, etapp 2b, br_B;B;2025;0
SDO14;2140660;Slakthusområdet, etapp 2b, br_B;B;2026;0
SDO14;2140660;Slakthusområdet, etapp 2b, br_B;B;2027;0
SDO14;2140660;Slakthusområdet, etapp 2b, br_B;B;2028;0
SDO14;2140660;Slakthusområdet, etapp 2b, br_B;B;2029;25
SDO14;2140660;Slakthusområdet, etapp 2b, br_B;B;2030;50
SDO14;2140660;Slakthusområdet, etapp 2b, br_B;B;2031;50
SDO14;2140660;Slakthusområdet, etapp 2b, br_B;B;2032;50
SDO14;2140660;Slakthusområdet, etapp 2b, br_B;B;2033;30
SDO14;2140660;Slakthusområdet, etapp 2b, br_B;B;2034;37
SDO14;2140660;Slakthusområdet, etapp 2b, hr_H;H;2025;0
SDO14;2140660;Slakthusområdet, etapp 2b, hr_H;H;2026;0
SDO14;2140660;Slakthusområdet, etapp 2b, hr_H;H;2027;0
SDO14;2140660;Slakthusområdet, etapp 2b, hr_H;H;2028;0
SDO14;2140660;Slakthusområdet, etapp 2b, hr_H;H;2029;30
SDO14;2140660;Slakthusområdet, etapp 2b, hr_H;H;2030;30
SDO14;2140660;Slakthusområdet, etapp 2b, hr_H;H;2031;30
SDO14;2140660;Slakthusområdet, etapp 2b, hr_H;H;2032;30
SDO14;2140660;Slakthusområdet, etapp 2b, hr_H;H;2033;30
SDO14;2140660;Slakthusområdet, etapp 2b, hr_H;H;2034;25
SDO14;2140660;Slakthusområdet, etapp 3, brf_B;B;2025;0
SDO14;2140660;Slakthusområdet, etapp 3, brf_B;B;2026;0
SDO14;2140660;Slakthusområdet, etapp 3, brf_B;B;2027;0
SDO14;2140660;Slakthusområdet, etapp 3, brf_B;B;2028;0
SDO14;2140660;Slakthusområdet, etapp 3, brf_B;B;2029;0
SDO14;2140660;Slakthusområdet, etapp 3, brf_B;B;2030;20
SDO14;2140660;Slakthusområdet, etapp 3, brf_B;B;2031;30
SDO14;2140660;Slakthusområdet, etapp 3, brf_B;B;2032;30
SDO14;2140660;Slakthusområdet, etapp 3, brf_B;B;2033;30
SDO14;2140660;Slakthusområdet, etapp 3, brf_B;B;2034;30
SDO14;2140660;Slakthusområdet, etapp 3, hr_H;H;2025;0
SDO14;2140660;Slakthusområdet, etapp 3, hr_H;H;2026;0
SDO14;2140660;Slakthusområdet, etapp 3, hr_H;H;2027;0
SDO14;2140660;Slakthusområdet, etapp 3, hr_H;H;2028;0
SDO14;2140660;Slakthusområdet, etapp 3, hr_H;H;2029;0
SDO14;2140660;Slakthusområdet, etapp 3, hr_H;H;2030;25
SDO14;2140660;Slakthusområdet, etapp 3, hr_H;H;2031;30
SDO14;2140660;Slakthusområdet, etapp 3, hr_H;H;2032;34
SDO14;2140660;Slakthusområdet, etapp 3, hr_H;H;2033;30
SDO14;2140660;Slakthusområdet, etapp 3, hr_H;H;2034;30
SDO14;2140660;Slakthusområdet, etapp 3, senior_Ä;Ä;2025;0
SDO14;2140660;Slakthusområdet, etapp 3, senior_Ä;Ä;2026;0
SDO14;2140660;Slakthusområdet, etapp 3, senior_Ä;Ä;2027;0
SDO14;2140660;Slakthusområdet, etapp 3, senior_Ä;Ä;2028;0
SDO14;2140660;Slakthusområdet, etapp 3, senior_Ä;Ä;2029;14
SDO14;2140660;Slakthusområdet, etapp 3, senior_Ä;Ä;2030;14
SDO14;2140660;Slakthusområdet, etapp 3, senior_Ä;Ä;2031;0
SDO14;2140660;Slakthusområdet, etapp 3, senior_Ä;Ä;2032;0
SDO14;2140660;Slakthusområdet, etapp 3, senior_Ä;Ä;2033;0
SDO14;2140660;Slakthusområdet, etapp 3, senior_Ä;Ä;2034;0
SDO14;2140660;Slakthusområdet, etapp 3, äldreboende_P;P;2025;0
SDO14;2140660;Slakthusområdet, etapp 3, äldreboende_P;P;2026;0
SDO14;2140660;Slakthusområdet, etapp 3, äldreboende_P;P;2027;0
SDO14;2140660;Slakthusområdet, etapp 3, äldreboende_P;P;2028;0
SDO14;2140660;Slakthusområdet, etapp 3, äldreboende_P;P;2029;45
SDO14;2140660;Slakthusområdet, etapp 3, äldreboende_P;P;2030;45
SDO14;2140660;Slakthusområdet, etapp 3, äldreboende_P;P;2031;0
SDO14;2140660;Slakthusområdet, etapp 3, äldreboende_P;P;2032;0
SDO14;2140660;Slakthusområdet, etapp 3, äldreboende_P;P;2033;0
SDO14;2140660;Slakthusområdet, etapp 3, äldreboende_P;P;2034;0
SDO14;2140820;Sköntorpsvägen_H;H;2025;0
SDO14;2140820;Sköntorpsvägen_H;H;2026;0
SDO14;2140820;Sköntorpsvägen_H;H;2027;0
SDO14;2140820;Sköntorpsvägen_H;H;2028;0
SDO14;2140820;Sköntorpsvägen_H;H;2029;0
SDO14;2140820;Sköntorpsvägen_H;H;2030;0
SDO14;2140820;Sköntorpsvägen_H;H;2031;0
SDO14;2140820;Sköntorpsvägen_H;H;2032;20
SDO14;2140820;Sköntorpsvägen_H;H;2033;25
SDO14;2140820;Sköntorpsvägen_H;H;2034;20
SDO14;2140820;Årstastråket etapp 3, Allgunnen, br_B;B;2025;0
SDO14;2140820;Årstastråket etapp 3, Allgunnen, br_B;B;2026;0
SDO14;2140820;Årstastråket etapp 3, Allgunnen, br_B;B;2027;0
SDO14;2140820;Årstastråket etapp 3, Allgunnen, br_B;B;2028;0
SDO14;2140820;Årstastråket etapp 3, Allgunnen, br_B;B;2029;0
SDO14;2140820;Årstastråket etapp 3, Allgunnen, br_B;B;2030;0
SDO14;2140820;Årstastråket etapp 3, Allgunnen, br_B;B;2031;25
SDO14;2140820;Årstastråket etapp 3, Allgunnen, br_B;B;2032;25
SDO14;2140820;Årstastråket etapp 3, Allgunnen, br_B;B;2033;25
SDO14;2140820;Årstastråket etapp 3, Allgunnen, br_B;B;2034;25
SDO14;2140820;Årstastråket etapp 3, Allgunnen, hr_H;H;2025;0
SDO14;2140820;Årstastråket etapp 3, Allgunnen, hr_H;H;2026;0
SDO14;2140820;Årstastråket etapp 3, Allgunnen, hr_H;H;2027;0
SDO14;2140820;Årstastråket etapp 3, Allgunnen, hr_H;H;2028;0
SDO14;2140820;Årstastråket etapp 3, Allgunnen, hr_H;H;2029;0
SDO14;2140820;Årstastråket etapp 3, Allgunnen, hr_H;H;2030;0
SDO14;2140820;Årstastråket etapp 3, Allgunnen, hr_H;H;2031;25
SDO14;2140820;Årstastråket etapp 3, Allgunnen, hr_H;H;2032;25
SDO14;2140820;Årstastråket etapp 3, Allgunnen, hr_H;H;2033;25
SDO14;2140820;Årstastråket etapp 3, Allgunnen, hr_H;H;2034;25
SDO14;2140820;Årstastråket etapp 3, Allgunnen, LSS_L;L;2025;0
SDO14;2140820;Årstastråket etapp 3, Allgunnen, LSS_L;L;2026;0
SDO14;2140820;Årstastråket etapp 3, Allgunnen, LSS_L;L;2027;0
SDO14;2140820;Årstastråket etapp 3, Allgunnen, LSS_L;L;2028;0
SDO14;2140820;Årstastråket etapp 3, Allgunnen, LSS_L;L;2029;0
SDO14;2140820;Årstastråket etapp 3, Allgunnen, LSS_L;L;2030;0
SDO14;2140820;Årstastråket etapp 3, Allgunnen, LSS_L;L;2031;4
SDO14;2140820;Årstastråket etapp 3, Allgunnen, LSS_L;L;2032;5
SDO14;2140820;Årstastråket etapp 3, Allgunnen, LSS_L;L;2033;0
SDO14;2140820;Årstastråket etapp 3, Allgunnen, LSS_L;L;2034;0
SDO14;2140830;Tisaren 1_H;H;2025;0
SDO14;2140830;Tisaren 1_H;H;2026;0
SDO14;2140830;Tisaren 1_H;H;2027;0
SDO14;2140830;Tisaren 1_H;H;2028;0
SDO14;2140830;Tisaren 1_H;H;2029;25
SDO14;2140830;Tisaren 1_H;H;2030;25
SDO14;2140830;Tisaren 1_H;H;2031;0
SDO14;2140830;Tisaren 1_H;H;2032;0
SDO14;2140830;Tisaren 1_H;H;2033;0
SDO14;2140830;Tisaren 1_H;H;2034;0
SDO14;2140830;Årsta 1:1_H;H;2025;35
SDO14;2140830;Årsta 1:1_H;H;2026;0
SDO14;2140830;Årsta 1:1_H;H;2027;0
SDO14;2140830;Årsta 1:1_H;H;2028;0
SDO14;2140830;Årsta 1:1_H;H;2029;0
SDO14;2140830;Årsta 1:1_H;H;2030;0
SDO14;2140830;Årsta 1:1_H;H;2031;0
SDO14;2140830;Årsta 1:1_H;H;2032;0
SDO14;2140830;Årsta 1:1_H;H;2033;0
SDO14;2140830;Årsta 1:1_H;H;2034;0
SDO14;2140840;Dellen_B;B;2025;23
SDO14;2140840;Dellen_B;B;2026;0
SDO14;2140840;Dellen_B;B;2027;0
SDO14;2140840;Dellen_B;B;2028;0
SDO14;2140840;Dellen_B;B;2029;0
SDO14;2140840;Dellen_B;B;2030;0
SDO14;2140840;Dellen_B;B;2031;0
SDO14;2140840;Dellen_B;B;2032;0
SDO14;2140840;Dellen_B;B;2033;0
SDO14;2140840;Dellen_B;B;2034;0
SDO14;2140840;Ånn_P;P;2025;0
SDO14;2140840;Ånn_P;P;2026;0
SDO14;2140840;Ånn_P;P;2027;0
SDO14;2140840;Ånn_P;P;2028;63
SDO14;2140840;Ånn_P;P;2029;0
SDO14;2140840;Ånn_P;P;2030;0
SDO14;2140840;Ånn_P;P;2031;0
SDO14;2140840;Ånn_P;P;2032;0
SDO14;2140840;Ånn_P;P;2033;0
SDO14;2140840;Ånn_P;P;2034;0
SDO14;2140840;Ånn_Ä;Ä;2025;0
SDO14;2140840;Ånn_Ä;Ä;2026;0
SDO14;2140840;Ånn_Ä;Ä;2027;0
SDO14;2140840;Ånn_Ä;Ä;2028;72
SDO14;2140840;Ånn_Ä;Ä;2029;0
SDO14;2140840;Ånn_Ä;Ä;2030;0
SDO14;2140840;Ånn_Ä;Ä;2031;0
SDO14;2140840;Ånn_Ä;Ä;2032;0
SDO14;2140840;Ånn_Ä;Ä;2033;0
SDO14;2140840;Ånn_Ä;Ä;2034;0
SDO14;2140850;Årstastråket etapp 2, Vallastråket_H;H;2025;0
SDO14;2140850;Årstastråket etapp 2, Vallastråket_H;H;2026;0
SDO14;2140850;Årstastråket etapp 2, Vallastråket_H;H;2027;0
SDO14;2140850;Årstastråket etapp 2, Vallastråket_H;H;2028;0
SDO14;2140850;Årstastråket etapp 2, Vallastråket_H;H;2029;20
SDO14;2140850;Årstastråket etapp 2, Vallastråket_H;H;2030;20
SDO14;2140850;Årstastråket etapp 2, Vallastråket_H;H;2031;25
SDO14;2140850;Årstastråket etapp 2, Vallastråket_H;H;2032;25
SDO14;2140850;Årstastråket etapp 2, Vallastråket_H;H;2033;25
SDO14;2140850;Årstastråket etapp 2, Vallastråket_H;H;2034;25
SDO15;2150100;Snötäcket 6-7_H;H;2025;65
SDO15;2150100;Snötäcket 6-7_H;H;2026;0
SDO15;2150100;Snötäcket 6-7_H;H;2027;0
SDO15;2150100;Snötäcket 6-7_H;H;2028;0
SDO15;2150100;Snötäcket 6-7_H;H;2029;0
SDO15;2150100;Snötäcket 6-7_H;H;2030;0
SDO15;2150100;Snötäcket 6-7_H;H;2031;0
SDO15;2150100;Snötäcket 6-7_H;H;2032;0
SDO15;2150100;Snötäcket 6-7_H;H;2033;0
SDO15;2150100;Snötäcket 6-7_H;H;2034;0
SDO15;2150100;Tyfonen 1_B;B;2025;0
SDO15;2150100;Tyfonen 1_B;B;2026;43
SDO15;2150100;Tyfonen 1_B;B;2027;0
SDO15;2150100;Tyfonen 1_B;B;2028;0
SDO15;2150100;Tyfonen 1_B;B;2029;0
SDO15;2150100;Tyfonen 1_B;B;2030;0
SDO15;2150100;Tyfonen 1_B;B;2031;0
SDO15;2150100;Tyfonen 1_B;B;2032;0
SDO15;2150100;Tyfonen 1_B;B;2033;0
SDO15;2150100;Tyfonen 1_B;B;2034;0
SDO15;2150200;De gamlas Vänner 7_H;H;2025;0
SDO15;2150200;De gamlas Vänner 7_H;H;2026;0
SDO15;2150200;De gamlas Vänner 7_H;H;2027;0
SDO15;2150200;De gamlas Vänner 7_H;H;2028;0
